Year,Month,Anomaly,Unc.,Anomaly,Unc.,Anomaly,Unc.,Anomaly,Unc.,Anomaly,Unc.
1899,11,-0.923,0.605,-0.948,0.337,-0.817,0.234,-0.834,0.223,-0.716,0.179
1899,12,-1.220,0.691,-0.970,0.375,-0.814,0.231,-0.861,0.211,-0.713,0.181
1900,1,-1.663,0.852,-0.844,0.392,-0.833,0.228,-0.887,0.208,-0.706,0.180
1900,2,-1.855,0.948,-0.672,0.399,-0.833,0.232,-0.894,0.211,-0.701,0.180
1900,3,-0.250,0.623,-0.725,0.387,-0.871,0.232,-0.890,0.211,-0.697,0.183
1900,4,0.272,0.806,-0.653,0.388,-0.890,0.227,-0.880,0.215,-0.705,0.183
1900,5,-0.624,0.470,-0.682,0.395,-0.913,0.224,-0.878,0.218,-0.700,0.183
1900,6,-0.749,0.795,-0.703,0.392,-0.935,0.225,-0.883,0.222,-0.700,0.181
1900,7,-0.312,0.617,-0.690,0.375,-0.963,0.237,-0.868,0.223,-0.701,0.180
1900,8,0.588,0.663,-0.664,0.403,-0.946,0.230,-0.863,0.224,-0.700,0.178
1900,9,-1.057,0.712,-0.808,0.422,-0.938,0.237,-0.869,0.227,-0.701,0.178
1900,10,-0.048,0.674,-0.849,0.402,-0.950,0.233,-0.873,0.232,-0.701,0.179
1900,11,-1.267,0.414,-0.836,0.440,-0.956,0.221,-0.870,0.226,-0.696,0.178
1900,12,-1.476,1.031,-0.701,0.386,-0.980,0.208,-0.888,0.219,-0.698,0.180
1901,1,-1.501,0.639,-0.797,0.397,-0.985,0.212,-0.904,0.219,-0.697,0.185
1901,2,-1.537,0.567,-0.944,0.377,-0.997,0.209,-0.916,0.214,-0.698,0.185
1901,3,-1.982,0.388,-0.864,0.402,-1.009,0.213,-0.931,0.217,-0.692,0.186
1901,4,-0.226,0.513,-0.880,0.319,-0.978,0.212,-0.937,0.221,-0.681,0.187
1901,5,-0.466,0.903,-0.866,0.302,-0.957,0.215,-0.937,0.213,-0.676,0.186
1901,6,0.879,0.468,-0.843,0.290,-0.951,0.220,-0.942,0.208,-0.665,0.186
1901,7,-1.474,0.649,-0.791,0.282,-0.961,0.231,-0.942,0.206,-0.660,0.188
1901,8,-1.167,0.359,-0.731,0.271,-0.948,0.253,-0.939,0.202,-0.658,0.186
1901,9,-0.103,0.608,-0.593,0.270,-0.954,0.269,-0.947,0.196,-0.661,0.184
1901,10,-0.234,1.733,-0.667,0.259,-0.974,0.271,-0.939,0.195,-0.664,0.183
1901,11,-1.110,0.444,-0.753,0.236,-0.958,0.272,-0.939,0.193,-0.666,0.183
1901,12,-1.196,0.764,-0.836,0.247,-0.959,0.272,-0.949,0.192,-0.677,0.181
1902,1,-0.872,0.766,-0.808,0.258,-0.940,0.264,-0.954,0.194,-0.679,0.180
1902,2,-0.819,0.619,-0.797,0.272,-0.932,0.266,-0.955,0.196,-0.686,0.178
1902,3,-0.330,0.385,-0.999,0.274,-0.940,0.266,-0.946,0.200,-0.693,0.178
1902,4,-1.114,0.389,-1.155,0.284,-0.948,0.258,-0.936,0.204,-0.695,0.179
1902,5,-1.495,0.380,-1.231,0.245,-0.954,0.251,-0.944,0.199,-0.698,0.179
1902,6,-0.120,0.347,-1.354,0.252,-0.971,0.237,-0.950,0.195,-0.701,0.179
1902,7,-1.130,0.273,-1.501,0.285,-0.985,0.227,-0.954,0.191,-0.701,0.181
1902,8,-1.045,0.878,-1.558,0.308,-0.973,0.238,-0.950,0.188,-0.707,0.181
1902,9,-2.523,0.674,-1.656,0.314,-0.982,0.241,-0.958,0.182,-0.703,0.182
1902,10,-2.108,0.567,-1.675,0.305,-1.001,0.240,-0.961,0.183,-0.702,0.182
1902,11,-2.015,1.130,-1.640,0.274,-1.000,0.249,-0.958,0.186,-0.711,0.180
1902,12,-2.676,1.082,-1.764,0.269,-1.005,0.241,-0.939,0.181,-0.711,0.180
1903,1,-2.631,1.124,-1.703,0.246,-1.004,0.242,-0.937,0.180,-0.709,0.178
1903,2,-1.504,0.585,-1.766,0.280,-1.027,0.243,-0.924,0.180,-0.708,0.176
1903,3,-1.515,0.514,-1.668,0.294,-1.026,0.249,-0.914,0.179,-0.699,0.175
1903,4,-1.336,0.560,-1.412,0.218,-1.044,0.256,-0.916,0.180,-0.705,0.173
1903,5,-1.079,0.560,-1.187,0.186,-1.037,0.250,-0.913,0.178,-0.720,0.170
1903,6,-1.611,0.776,-0.904,0.188,-1.034,0.234,-0.910,0.177,-0.723,0.168
1903,7,-0.393,0.393,-0.763,0.216,-1.046,0.227,-0.920,0.179,-0.723,0.168
1903,8,-1.803,1.037,-0.709,0.330,-1.065,0.213,-0.925,0.179,-0.729,0.168
1903,9,-1.345,0.516,-0.670,0.418,-1.070,0.208,-0.921,0.182,-0.728,0.169
1903,10,0.962,0.831,-0.649,0.527,-1.093,0.207,-0.923,0.181,-0.734,0.168
1903,11,0.690,0.917,-0.614,0.570,-1.101,0.194,-0.925,0.179,-0.742,0.170
1903,12,0.714,1.477,-0.525,0.609,-1.124,0.195,-0.943,0.176,-0.743,0.171
1904,1,-0.940,1.327,-0.546,0.582,-1.097,0.195,-0.958,0.176,-0.742,0.167
1904,2,-0.853,1.521,-0.479,0.688,-1.091,0.195,-0.954,0.179,-0.743,0.165
1904,3,-1.040,1.347,-0.443,0.765,-1.111,0.185,-0.950,0.178,-0.741,0.163
1904,4,-1.089,1.004,-0.637,0.676,-1.116,0.199,-0.958,0.177,-0.737,0.161
1904,5,-0.655,0.376,-0.804,0.615,-1.125,0.203,-0.943,0.177,-0.742,0.159
1904,6,-0.544,0.378,-1.048,0.383,-1.121,0.189,-0.933,0.178,-0.746,0.158
1904,7,-0.647,0.608,-1.182,0.283,-1.113,0.195,-0.914,0.178,-0.747,0.156
1904,8,-1.005,0.658,-1.203,0.231,-1.108,0.198,-0.900,0.179,-0.747,0.155
1904,9,-0.906,0.974,-1.184,0.210,-1.101,0.194,-0.900,0.178,-0.745,0.155
1904,10,-1.374,0.577,-1.165,0.234,-1.077,0.194,-0.896,0.179,-0.744,0.153
1904,11,-1.314,0.526,-1.158,0.234,-1.070,0.184,-0.889,0.178,-0.747,0.151
1904,12,-2.206,1.659,-1.198,0.243,-1.086,0.180,-0.873,0.183,-0.760,0.148
1905,1,-2.556,1.003,-1.165,0.227,-1.075,0.177,-0.861,0.182,-0.763,0.146
1905,2,-1.097,0.465,-1.148,0.232,-1.066,0.168,-0.841,0.184,-0.766,0.145
1905,3,-0.816,0.412,-1.155,0.234,-1.044,0.160,-0.838,0.187,-0.770,0.145
1905,4,-0.857,0.356,-1.134,0.252,-1.032,0.162,-0.852,0.190,-0.767,0.146
1905,5,-0.579,0.622,-1.095,0.228,-1.003,0.168,-0.846,0.190,-0.766,0.147
1905,6,-1.022,0.502,-1.023,0.268,-0.944,0.159,-0.839,0.186,-0.765,0.148
1905,7,-0.252,0.620,-0.994,0.281,-0.910,0.155,-0.841,0.184,-0.753,0.148
1905,8,-0.799,0.713,-1.126,0.226,-0.903,0.158,-0.846,0.181,-0.749,0.148
1905,9,-0.987,0.694,-1.245,0.217,-0.889,0.153,-0.840,0.179,-0.744,0.148
1905,10,-1.125,0.812,-1.310,0.221,-0.883,0.158,-0.838,0.178,-0.738,0.148
1905,11,-0.837,0.530,-1.340,0.203,-0.869,0.163,-0.824,0.177,-0.736,0.146
1905,12,-1.349,0.784,-1.296,0.205,-0.840,0.167,-0.815,0.176,-0.739,0.146
1906,1,-2.202,0.433,-1.262,0.200,-0.855,0.166,-0.812,0.176,-0.739,0.148
1906,2,-2.686,0.834,-1.266,0.184,-0.853,0.166,-0.813,0.176,-0.728,0.149
1906,3,-2.241,0.472,-1.291,0.233,-0.834,0.170,-0.792,0.175,-0.719,0.152
1906,4,-1.637,0.363,-1.241,0.265,-0.867,0.170,-0.776,0.178,-0.715,0.155
1906,5,-0.947,0.537,-1.310,0.248,-0.894,0.166,-0.772,0.173,-0.710,0.155
1906,6,-0.484,0.312,-1.275,0.212,-0.935,0.164,-0.776,0.172,-0.706,0.157
1906,7,0.154,0.539,-1.125,0.178,-0.954,0.169,-0.766,0.170,-0.706,0.158
1906,8,-0.846,0.406,-0.947,0.193,-0.960,0.179,-0.757,0.169,-0.704,0.158
1906,9,-1.290,0.647,-0.750,0.222,-0.947,0.185,-0.760,0.167,-0.703,0.158
1906,10,-0.522,0.362,-0.587,0.243,-0.942,0.192,-0.764,0.168,-0.699,0.159
1906,11,-1.667,0.352,-0.597,0.191,-0.928,0.193,-0.763,0.168,-0.691,0.161
1906,12,-0.926,0.526,-0.648,0.178,-0.906,0.184,-0.771,0.161,-0.688,0.164
1907,1,-0.406,1.018,-0.698,0.192,-0.889,0.179,-0.778,0.154,-0.687,0.163
1907,2,-0.547,0.343,-0.673,0.208,-0.868,0.181,-0.791,0.152,-0.687,0.163
1907,3,0.118,0.669,-0.663,0.204,-0.860,0.184,-0.803,0.149,-0.685,0.167
1907,4,0.323,0.431,-0.738,0.225,-0.844,0.187,-0.799,0.149,-0.679,0.172
1907,5,-1.067,1.045,-0.620,0.234,-0.823,0.190,-0.799,0.150,-0.677,0.176
1907,6,-1.098,0.765,-0.472,0.230,-0.775,0.191,-0.802,0.151,-0.676,0.179
1907,7,-0.450,0.660,-0.487,0.292,-0.736,0.194,-0.795,0.151,-0.672,0.183
1907,8,-0.543,0.459,-0.531,0.305,-0.709,0.192,-0.794,0.150,-0.671,0.182
1907,9,-1.174,0.693,-0.598,0.365,-0.695,0.193,-0.771,0.150,-0.668,0.186
1907,10,-1.415,0.349,-0.706,0.387,-0.704,0.200,-0.758,0.154,-0.663,0.187
1907,11,-0.254,0.347,-0.637,0.305,-0.692,0.196,-0.749,0.156,-0.662,0.192
1907,12,0.849,0.615,-0.531,0.237,-0.672,0.196,-0.731,0.157,-0.658,0.194
1908,1,-0.581,0.413,-0.602,0.200,-0.678,0.196,-0.711,0.155,-0.655,0.195
1908,2,-1.077,0.478,-0.697,0.223,-0.666,0.194,-0.706,0.151,-0.643,0.198
1908,3,-0.690,0.727,-0.618,0.164,-0.655,0.195,-0.694,0.151,-0.638,0.202
1908,4,-0.966,0.349,-0.587,0.178,-0.632,0.202,-0.696,0.153,-0.636,0.205
1908,5,-0.242,0.374,-0.642,0.208,-0.611,0.198,-0.709,0.153,-0.635,0.206
1908,6,0.170,0.508,-0.856,0.271,-0.596,0.195,-0.703,0.151,-0.634,0.207
1908,7,-1.295,0.228,-0.983,0.278,-0.579,0.197,-0.696,0.151,-0.641,0.209
1908,8,-1.692,0.809,-0.991,0.324,-0.561,0.204,-0.683,0.153,-0.640,0.211
1908,9,-0.221,0.771,-0.957,0.317,-0.514,0.204,-0.667,0.151,-0.639,0.211
1908,10,-1.050,0.808,-0.945,0.320,-0.459,0.207,-0.676,0.154,-0.636,0.212
1908,11,-0.908,0.527,-0.910,0.316,-0.442,0.199,-0.686,0.157,-0.638,0.210
1908,12,-1.726,0.612,-0.860,0.305,-0.429,0.193,-0.705,0.160,-0.647,0.209
1909,1,-2.100,0.491,-0.719,0.303,-0.435,0.190,-0.690,0.155,-0.651,0.209
1909,2,-1.177,1.034,-0.558,0.339,-0.422,0.189,-0.685,0.158,-0.645,0.210
1909,3,-0.272,0.470,-0.575,0.307,-0.408,0.187,-0.679,0.160,-0.646,0.209
1909,4,-0.826,0.744,-0.518,0.322,-0.412,0.183,-0.672,0.165,-0.651,0.209
1909,5,0.180,0.388,-0.450,0.352,-0.401,0.182,-0.680,0.170,-0.648,0.208
1909,6,0.771,1.210,-0.249,0.399,-0.421,0.174,-0.682,0.169,-0.647,0.207
1909,7,0.392,0.391,-0.092,0.394,-0.443,0.167,-0.680,0.169,-0.639,0.206
1909,8,0.243,0.638,0.050,0.403,-0.473,0.170,-0.677,0.170,-0.633,0.206
1909,9,-0.424,0.297,0.076,0.439,-0.506,0.171,-0.673,0.171,-0.636,0.208
1909,10,-0.373,0.721,0.028,0.440,-0.522,0.172,-0.663,0.165,-0.633,0.207
1909,11,-0.094,0.521,0.023,0.429,-0.528,0.168,-0.661,0.168,-0.636,0.206
1909,12,0.690,0.768,-0.027,0.363,-0.518,0.163,-0.659,0.162,-0.637,0.205
1910,1,-0.215,0.393,-0.110,0.337,-0.515,0.160,-0.639,0.160,-0.637,0.207
1910,2,0.533,0.225,-0.134,0.296,-0.522,0.159,-0.639,0.161,-0.631,0.208
1910,3,0.032,0.649,-0.129,0.299,-0.498,0.157,-0.649,0.167,-0.632,0.207
1910,4,-1.395,0.687,-0.075,0.281,-0.484,0.162,-0.653,0.171,-0.634,0.207
1910,5,0.119,0.257,-0.033,0.260,-0.496,0.165,-0.653,0.176,-0.638,0.205
1910,6,0.166,0.264,-0.126,0.196,-0.518,0.172,-0.647,0.173,-0.636,0.204
1910,7,-0.602,0.156,-0.206,0.210,-0.512,0.168,-0.639,0.175,-0.634,0.204
1910,8,-0.047,0.131,-0.388,0.232,-0.508,0.159,-0.636,0.179,-0.643,0.204
1910,9,-0.360,0.254,-0.339,0.229,-0.499,0.157,-0.619,0.182,-0.643,0.204
1910,10,0.268,0.506,-0.086,0.225,-0.509,0.160,-0.603,0.185,-0.644,0.202
1910,11,0.412,0.226,-0.090,0.207,-0.550,0.166,-0.601,0.185,-0.643,0.201
1910,12,-0.426,0.591,-0.079,0.180,-0.567,0.165,-0.590,0.185,-0.638,0.200
1911,1,-1.175,0.460,-0.045,0.174,-0.538,0.162,-0.574,0.185,-0.634,0.201
1911,2,-1.650,1.069,-0.050,0.180,-0.513,0.160,-0.541,0.186,-0.632,0.201
1911,3,0.624,0.374,-0.055,0.206,-0.501,0.159,-0.508,0.189,-0.627,0.201
1911,4,1.641,0.624,-0.141,0.220,-0.484,0.159,-0.493,0.194,-0.634,0.201
1911,5,0.064,0.486,-0.260,0.257,-0.479,0.162,-0.483,0.196,-0.632,0.201
1911,6,0.299,0.444,-0.402,0.241,-0.476,0.166,-0.470,0.199,-0.633,0.204
1911,7,-0.195,0.307,-0.446,0.318,-0.426,0.154,-0.469,0.204,-0.626,0.205
1911,8,-0.097,0.484,-0.504,0.332,-0.411,0.148,-0.468,0.207,-0.622,0.205
1911,9,-0.428,0.478,-0.710,0.379,-0.412,0.153,-0.459,0.207,-0.621,0.204
1911,10,-0.760,0.487,-0.900,0.433,-0.402,0.161,-0.460,0.211,-0.620,0.202
1911,11,-1.020,0.582,-1.026,0.429,-0.432,0.174,-0.443,0.217,-0.619,0.201
1911,12,-2.132,0.865,-1.091,0.461,-0.457,0.190,-0.427,0.221,-0.616,0.201
1912,1,-1.694,1.144,-1.097,0.475,-0.470,0.197,-0.419,0.224,-0.614,0.202
1912,2,-2.352,0.669,-1.172,0.451,-0.486,0.204,-0.419,0.224,-0.610,0.201
1912,3,-1.848,0.732,-1.111,0.406,-0.486,0.200,-0.424,0.229,-0.613,0.202
1912,4,-0.639,0.355,-1.096,0.360,-0.482,0.203,-0.422,0.240,-0.611,0.201
1912,5,-1.443,0.400,-1.093,0.385,-0.498,0.209,-0.410,0.242,-0.605,0.201
1912,6,-0.484,0.459,-0.955,0.332,-0.543,0.218,-0.401,0.244,-0.609,0.203
1912,7,-0.267,0.374,-0.836,0.302,-0.542,0.227,-0.391,0.248,-0.606,0.203
1912,8,-0.994,0.238,-0.708,0.268,-0.568,0.238,-0.392,0.248,-0.602,0.204
1912,9,0.295,0.516,-0.565,0.249,-0.603,0.262,-0.379,0.252,-0.593,0.204
1912,10,-0.574,0.558,-0.645,0.304,-0.602,0.277,-0.366,0.254,-0.580,0.203
1912,11,-0.980,0.763,-0.746,0.343,-0.614,0.284,-0.365,0.261,-0.573,0.200
1912,12,-0.479,0.358,-0.777,0.298,-0.622,0.283,-0.376,0.268,-0.562,0.200
1913,1,-0.262,0.749,-0.718,0.236,-0.600,0.282,-0.373,0.274,-0.551,0.202
1913,2,-0.822,0.663,-0.654,0.206,-0.606,0.289,-0.361,0.281,-0.551,0.203
1913,3,-0.133,0.418,-0.634,0.206,-0.583,0.292,-0.362,0.285,-0.551,0.203
1913,4,-1.593,0.877,-0.590,0.237,-0.573,0.295,-0.356,0.289,-0.553,0.202
1913,5,-2.659,0.890,-0.556,0.203,-0.591,0.300,-0.356,0.290,-0.548,0.203
1913,6,-0.857,0.446,-0.645,0.237,-0.585,0.299,-0.358,0.295,-0.544,0.202
1913,7,0.437,0.636,-0.551,0.237,-0.570,0.301,-0.362,0.295,-0.545,0.201
1913,8,-0.221,0.633,-0.507,0.267,-0.520,0.303,-0.355,0.294,-0.543,0.199
1913,9,0.530,0.480,-0.523,0.288,-0.503,0.303,-0.356,0.296,-0.538,0.197
1913,10,-0.039,0.599,-0.406,0.261,-0.527,0.316,-0.349,0.295,-0.543,0.198
1913,11,-0.578,0.580,-0.321,0.274,-0.524,0.318,-0.350,0.292,-0.543,0.198
1913,12,-1.545,0.689,-0.312,0.309,-0.511,0.328,-0.351,0.291,-0.542,0.198
1914,1,0.866,0.950,-0.379,0.358,-0.504,0.335,-0.344,0.289,-0.536,0.198
1914,2,-0.297,0.602,-0.418,0.384,-0.514,0.334,-0.336,0.288,-0.531,0.200
1914,3,-0.318,0.669,-0.502,0.396,-0.509,0.335,-0.341,0.284,-0.525,0.202
1914,4,-0.190,0.542,-0.507,0.367,-0.507,0.337,-0.344,0.285,-0.513,0.204
1914,5,-1.638,1.010,-0.547,0.383,-0.484,0.342,-0.353,0.285,-0.512,0.205
1914,6,-0.756,0.442,-0.584,0.405,-0.432,0.346,-0.361,0.288,-0.509,0.205
1914,7,-0.360,0.429,-0.672,0.431,-0.395,0.335,-0.365,0.289,-0.509,0.204
1914,8,-0.696,0.310,-0.734,0.471,-0.365,0.323,-0.366,0.292,-0.506,0.204
1914,9,-0.478,0.414,-0.876,0.515,-0.342,0.327,-0.372,0.292,-0.500,0.204
1914,10,-0.099,0.451,-0.974,0.519,-0.322,0.342,-0.371,0.292,-0.491,0.203
1914,11,-1.059,0.479,-0.887,0.461,-0.292,0.351,-0.383,0.289,-0.485,0.203
1914,12,-1.988,0.572,-0.852,0.428,-0.285,0.357,-0.401,0.288,-0.480,0.201
1915,1,-0.192,1.038,-0.759,0.414,-0.268,0.367,-0.414,0.290,-0.471,0.201
1915,2,-1.032,1.267,-0.736,0.433,-0.261,0.366,-0.421,0.293,-0.470,0.201
1915,3,-2.031,1.253,-0.610,0.446,-0.260,0.382,-0.425,0.294,-0.473,0.200
1915,4,-1.360,0.574,-0.533,0.434,-0.248,0.383,-0.416,0.294,-0.473,0.201
1915,5,-0.589,0.669,-0.501,0.419,-0.235,0.389,-0.430,0.294,-0.474,0.201
1915,6,-0.342,0.489,-0.338,0.386,-0.235,0.399,-0.433,0.292,-0.474,0.200
1915,7,0.760,0.704,-0.343,0.326,-0.234,0.410,-0.428,0.293,-0.473,0.201
1915,8,-0.417,0.490,-0.148,0.322,-0.214,0.427,-0.439,0.295,-0.474,0.201
1915,9,1.025,0.331,0.161,0.337,-0.226,0.434,-0.445,0.299,-0.474,0.201
1915,10,0.830,0.317,0.291,0.387,-0.202,0.435,-0.450,0.299,-0.470,0.202
1915,11,-0.673,0.392,0.360,0.396,-0.163,0.429,-0.462,0.298,-0.472,0.202
1915,12,-0.034,0.496,0.478,0.405,-0.150,0.439,-0.460,0.296,-0.468,0.201
1916,1,-0.257,0.732,0.433,0.427,-0.187,0.445,-0.456,0.299,-0.459,0.201
1916,2,1.315,1.538,0.410,0.438,-0.196,0.451,-0.451,0.298,-0.458,0.200
1916,3,1.675,1.395,0.312,0.460,-0.212,0.456,-0.463,0.297,-0.456,0.200
1916,4,0.195,0.834,0.189,0.500,-0.213,0.450,-0.491,0.299,-0.448,0.199
1916,5,0.243,0.713,0.275,0.557,-0.222,0.441,-0.493,0.298,-0.444,0.199
1916,6,1.080,1.663,0.361,0.603,-0.225,0.433,-0.490,0.302,-0.445,0.198
1916,7,0.213,1.060,0.427,0.592,-0.263,0.437,-0.486,0.304,-0.445,0.199
1916,8,-0.693,1.032,0.271,0.582,-0.261,0.438,-0.487,0.301,-0.444,0.198
1916,9,-0.148,0.701,0.094,0.653,-0.270,0.424,-0.483,0.298,-0.440,0.197
1916,10,-0.646,1.075,0.123,0.685,-0.287,0.416,-0.476,0.295,-0.438,0.198
1916,11,0.363,0.869,0.131,0.713,-0.275,0.402,-0.474,0.292,-0.436,0.198
1916,12,0.995,0.960,0.039,0.667,-0.265,0.397,-0.461,0.292,-0.437,0.198
1917,1,0.532,0.381,0.084,0.683,-0.259,0.391,-0.450,0.293,-0.436,0.199
1917,2,-0.554,0.706,0.092,0.654,-0.247,0.392,-0.430,0.293,-0.432,0.200
1917,3,-0.452,0.855,0.136,0.689,-0.257,0.394,-0.423,0.291,-0.435,0.200
1917,4,0.548,1.419,0.202,0.675,-0.259,0.396,-0.422,0.288,-0.441,0.199
1917,5,0.338,1.059,0.156,0.684,-0.267,0.387,-0.412,0.286,-0.440,0.198
1917,6,-0.027,0.862,0.033,0.678,-0.260,0.384,-0.416,0.285,-0.442,0.198
1917,7,0.756,1.142,-0.029,0.745,-0.286,0.389,-0.417,0.283,-0.438,0.198
1917,8,-0.597,0.460,0.046,0.827,-0.274,0.395,-0.409,0.283,-0.438,0.198
1917,9,0.377,1.124,0.015,0.820,-0.248,0.384,-0.415,0.284,-0.432,0.199
1917,10,0.146,0.476,-0.046,0.774,-0.231,0.380,-0.403,0.281,-0.424,0.201
1917,11,-0.191,1.126,-0.099,0.709,-0.246,0.369,-0.398,0.273,-0.427,0.201
1917,12,-0.481,0.909,-0.103,0.679,-0.243,0.365,-0.393,0.273,-0.434,0.202
1918,1,-0.209,0.945,-0.313,0.610,-0.256,0.365,-0.392,0.275,-0.433,0.203
1918,2,0.341,1.208,-0.327,0.626,-0.272,0.366,-0.397,0.279,-0.425,0.205
1918,3,-0.828,0.873,-0.395,0.571,-0.307,0.369,-0.408,0.278,-0.418,0.206
1918,4,-0.181,0.961,-0.417,0.554,-0.326,0.370,-0.410,0.273,-0.407,0.206
1918,5,-0.298,0.440,-0.491,0.457,-0.332,0.366,-0.387,0.271,-0.401,0.206
1918,6,-0.075,0.607,-0.599,0.410,-0.335,0.362,-0.384,0.273,-0.403,0.206
1918,7,-1.762,0.842,-0.695,0.364,-0.343,0.366,-0.393,0.274,-0.394,0.205
1918,8,-0.760,0.711,-0.741,0.362,-0.382,0.369,-0.403,0.272,-0.388,0.204
1918,9,-0.437,0.420,-0.744,0.269,-0.424,0.365,-0.409,0.274,-0.388,0.205
1918,10,-0.121,0.399,-0.830,0.219,-0.455,0.359,-0.411,0.272,-0.383,0.205
1918,11,-1.081,0.474,-0.880,0.217,-0.462,0.351,-0.399,0.267,-0.382,0.204
1918,12,-1.779,0.696,-0.888,0.216,-0.469,0.337,-0.379,0.260,-0.377,0.205
1919,1,-1.361,0.785,-0.741,0.200,-0.468,0.328,-0.383,0.261,-0.370,0.204
1919,2,-0.210,0.671,-0.674,0.223,-0.461,0.321,-0.376,0.261,-0.368,0.203
1919,3,-0.862,0.733,-0.726,0.228,-0.456,0.314,-0.371,0.260,-0.368,0.203
1919,4,-1.216,0.803,-0.738,0.239,-0.444,0.307,-0.354,0.258,-0.367,0.203
1919,5,-0.890,0.630,-0.777,0.253,-0.464,0.297,-0.343,0.254,-0.371,0.204
1919,6,-0.172,0.390,-0.758,0.242,-0.490,0.286,-0.337,0.254,-0.370,0.206
1919,7,-0.007,0.766,-0.791,0.233,-0.505,0.295,-0.339,0.252,-0.374,0.206
1919,8,0.049,0.447,-0.797,0.222,-0.495,0.300,-0.335,0.251,-0.378,0.206
1919,9,-1.065,0.579,-0.767,0.201,-0.504,0.289,-0.326,0.250,-0.381,0.206
1919,10,-0.267,0.311,-0.690,0.197,-0.521,0.265,-0.320,0.253,-0.381,0.206
1919,11,-1.540,0.475,-0.744,0.181,-0.531,0.253,-0.309,0.252,-0.381,0.207
1919,12,-1.551,0.483,-0.744,0.204,-0.548,0.246,-0.300,0.254,-0.388,0.207
1920,1,-1.760,0.680,-0.744,0.201,-0.567,0.230,-0.302,0.256,-0.393,0.206
1920,2,-0.278,0.677,-0.861,0.205,-0.557,0.228,-0.301,0.258,-0.400,0.206
1920,3,-0.503,0.442,-0.864,0.239,-0.571,0.213,-0.297,0.254,-0.405,0.207
1920,4,-0.300,0.675,-0.866,0.263,-0.558,0.204,-0.294,0.252,-0.400,0.207
1920,5,-1.535,0.464,-0.825,0.280,-0.561,0.183,-0.295,0.249,-0.404,0.207
1920,6,-0.165,0.838,-0.712,0.297,-0.552,0.168,-0.300,0.249,-0.408,0.207
1920,7,-0.011,0.596,-0.627,0.264,-0.549,0.159,-0.308,0.248,-0.411,0.207
1920,8,-1.362,0.465,-0.688,0.284,-0.579,0.154,-0.312,0.245,-0.411,0.208
1920,9,-1.091,0.775,-0.716,0.300,-0.591,0.145,-0.330,0.245,-0.415,0.208
1920,10,-0.300,0.560,-0.832,0.297,-0.617,0.139,-0.338,0.245,-0.423,0.209
1920,11,-1.045,0.885,-0.719,0.339,-0.612,0.141,-0.342,0.246,-0.432,0.210
1920,12,-0.194,0.817,-0.649,0.306,-0.619,0.141,-0.346,0.245,-0.436,0.209
1921,1,-0.743,0.685,-0.628,0.311,-0.600,0.135,-0.345,0.247,-0.436,0.208
1921,2,-1.011,0.570,-0.533,0.309,-0.610,0.132,-0.375,0.253,-0.440,0.207
1921,3,-0.839,0.499,-0.433,0.295,-0.606,0.130,-0.405,0.256,-0.449,0.206
1921,4,-1.694,0.471,-0.400,0.277,-0.609,0.132,-0.403,0.257,-0.459,0.206
1921,5,-0.176,0.500,-0.384,0.260,-0.576,0.131,-0.404,0.254,-0.464,0.205
1921,6,0.675,0.516,-0.412,0.250,-0.533,0.124,-0.419,0.244,-0.469,0.207
1921,7,0.245,0.786,-0.384,0.302,-0.503,0.126,-0.421,0.237,-0.469,0.207
1921,8,-0.223,0.423,-0.296,0.290,-0.491,0.132,-0.420,0.229,-0.472,0.207
1921,9,0.112,0.571,-0.310,0.286,-0.472,0.138,-0.422,0.225,-0.478,0.206
1921,10,0.089,0.474,-0.208,0.238,-0.420,0.139,-0.417,0.220,-0.476,0.206
1921,11,-0.847,0.613,-0.215,0.232,-0.412,0.138,-0.430,0.216,-0.469,0.206
1921,12,-0.530,0.497,-0.355,0.230,-0.409,0.141,-0.448,0.213,-0.461,0.206
1922,1,-0.413,1.053,-0.409,0.206,-0.418,0.151,-0.453,0.217,-0.460,0.204
1922,2,0.043,0.556,-0.388,0.222,-0.424,0.152,-0.446,0.223,-0.454,0.204
1922,3,-1.001,0.391,-0.438,0.257,-0.395,0.150,-0.446,0.220,-0.450,0.204
1922,4,-0.472,0.663,-0.369,0.262,-0.380,0.157,-0.461,0.220,-0.448,0.204
1922,5,-0.259,0.527,-0.326,0.294,-0.350,0.165,-0.471,0.214,-0.446,0.203
1922,6,-1.000,0.559,-0.278,0.376,-0.341,0.176,-0.483,0.213,-0.446,0.202
1922,7,-0.406,0.636,-0.249,0.486,-0.318,0.180,-0.486,0.211,-0.451,0.203
1922,8,0.026,0.622,-0.372,0.507,-0.329,0.179,-0.484,0.211,-0.453,0.202
1922,9,-0.485,0.892,-0.417,0.533,-0.347,0.187,-0.485,0.214,-0.457,0.201
1922,10,0.919,0.568,-0.524,0.525,-0.357,0.194,-0.483,0.218,-0.453,0.201
1922,11,-0.336,0.736,-0.501,0.588,-0.344,0.207,-0.489,0.215,-0.449,0.199
1922,12,0.050,1.051,-0.460,0.584,-0.357,0.220,-0.492,0.218,-0.448,0.199
1923,1,-0.067,1.173,-0.479,0.561,-0.359,0.229,-0.493,0.217,-0.445,0.200
1923,2,-1.435,0.708,-0.592,0.509,-0.352,0.229,-0.488,0.224,-0.440,0.200
